accuracy,itr,winLEN,subject,block,paradigm,datetime
0.9069767441860465,179.12689939024435,1.0,Toto,1,ssvep,20230514195804
0.8181818181818182,150.47219877867673,1.0,Toto,1,ssvep,20230514200055
0.9090909090909091,179.86228371930065,1.0,Toto,1,ssvep,20230514200346
0.9142857142857143,181.68262406323063,1.0,Toto,2,ssvep,20230514200557
0.8974358974358975,175.84541005098762,1.0,Toto,3,ssvep,20230514200814
0.918918918918919,183.32291160221106,1.0,Toto,4,ssvep,20230514201026
0.9210526315789473,184.08384841549943,1.0,Toto,5,ssvep,20230514201242
0.9024390243902439,177.55875862497626,1.0,Toto,6,ssvep,20230514201512
