,epochINX,result,resultChar,winLEN,subject,ISI,paradigm
0,1,9,9,1.0,Toto,0.5,ssvep
1,1,11,←,1.0,Toto,0.5,ssvep
2,2,11,←,1.0,Toto,0.5,ssvep
3,1,32,⇧,1.0,Toto,0.5,ssvep
4,2,32,⇧,1.0,Toto,0.5,ssvep
5,3,32,⇧,1.0,Toto,0.5,ssvep
6,1,16,T,1.0,Toto,0.5,ssvep
7,2,16,T,1.0,Toto,0.5,ssvep
8,3,16,T,1.0,Toto,0.5,ssvep
9,4,16,T,1.0,Toto,0.5,ssvep
10,1,11,←,1.0,Toto,0.5,ssvep
11,1,20,O,1.0,Toto,0.5,ssvep
12,2,20,O,1.0,Toto,0.5,ssvep
13,1,16,T,1.0,Toto,0.5,ssvep
14,2,16,T,1.0,Toto,0.5,ssvep
15,3,16,T,1.0,Toto,0.5,ssvep
16,1,20,O,1.0,Toto,0.5,ssvep
17,2,20,O,1.0,Toto,0.5,ssvep
18,3,20,O,1.0,Toto,0.5,ssvep
19,4,20,O,1.0,Toto,0.5,ssvep
20,1,32,⇧,1.0,Toto,0.5,ssvep
21,1,35,C,1.0,Toto,0.5,ssvep
22,2,35,C,1.0,Toto,0.5,ssvep
23,1,35,C,1.0,Toto,0.5,ssvep
24,2,35,C,1.0,Toto,0.5,ssvep
25,3,35,C,1.0,Toto,0.5,ssvep
26,1,11,←,1.0,Toto,0.5,ssvep
27,2,11,←,1.0,Toto,0.5,ssvep
28,3,11,←,1.0,Toto,0.5,ssvep
29,4,11,←,1.0,Toto,0.5,ssvep
30,1,11,←,1.0,Toto,0.5,ssvep
31,1,26,G,1.0,Toto,0.5,ssvep
32,2,26,G,1.0,Toto,0.5,ssvep
33,1,21,P,1.0,Toto,0.5,ssvep
34,2,21,P,1.0,Toto,0.5,ssvep
35,3,21,P,1.0,Toto,0.5,ssvep
36,1,36,V,1.0,Toto,0.5,ssvep
37,2,36,V,1.0,Toto,0.5,ssvep
38,3,36,V,1.0,Toto,0.5,ssvep
39,4,36,V,1.0,Toto,0.5,ssvep
40,1,33,Z,1.0,Toto,0.5,ssvep
41,1,6,6,1.0,Toto,0.5,ssvep
42,2,6,6,1.0,Toto,0.5,ssvep
43,1,22,A,1.0,Toto,0.5,ssvep
44,2,22,A,1.0,Toto,0.5,ssvep
45,3,22,A,1.0,Toto,0.5,ssvep
46,1,33,Z,1.0,Toto,0.5,ssvep
47,2,33,Z,1.0,Toto,0.5,ssvep
48,3,33,Z,1.0,Toto,0.5,ssvep
49,4,33,Z,1.0,Toto,0.5,ssvep
