accuracy,itr,winLEN,subject,block,paradigm,datetime
0.9767441860465116,205.66047845016666,1.0,Toto 3,1,ssvep,20230517192257
0.8787878787878788,169.5926183441513,1.0,Toto 3,1,ssvep,20230517192818
0.9714285714285714,203.40089142997985,1.0,Toto 3,2,ssvep,20230517193043
0.8717948717948718,167.29787575467557,1.0,Toto 3,3,ssvep,20230517193314
0.8648648648648649,165.0487294662157,1.0,Toto 3,4,ssvep,20230517193548
0.9210526315789473,184.08384841549943,1.0,Toto 3,5,ssvep,20230517193817
1.0,217.0505901880839,1.0,Toto 3,6,ssvep,20230517194103
