accuracy,itr,winLEN,subject,block,paradigm,datetime
1.0,148.0175887256437,1.0,Toto,1,ssvep,20230514183913
1.0,148.0175887256437,1.0,Toto,2,ssvep,20230514184000
0.9230769230769231,121.3371923321007,1.0,Toto,3,ssvep,20230514184143
0.9230769230769231,121.3371923321007,1.0,Toto,4,ssvep,20230514184229
1.0,148.0175887256437,1.0,Toto,5,ssvep,20230514184316
