,epochINX,result,resultChar,winLEN,subject,ISI,paradigm
43,1,4,↑,0.4,Jacklyn 3,0.5,ssvep
44,2,4,↑,0.4,Jacklyn 3,0.5,ssvep
45,3,4,↑,0.4,Jacklyn 3,0.5,ssvep
46,1,4,↑,0.4,Jacklyn 3,0.5,ssvep
47,2,4,↑,0.4,Jacklyn 3,0.5,ssvep
48,3,4,↑,0.4,Jacklyn 3,0.5,ssvep
49,4,4,↑,0.4,Jacklyn 3,0.5,ssvep
50,1,6,↓,0.4,Jacklyn 3,0.5,ssvep
51,1,8,→,0.4,Jacklyn 3,0.5,ssvep
52,2,8,→,0.4,Jacklyn 3,0.5,ssvep
53,1,8,→,0.4,Jacklyn 3,0.5,ssvep
54,2,8,→,0.4,Jacklyn 3,0.5,ssvep
55,3,8,→,0.4,Jacklyn 3,0.5,ssvep
56,1,2,←,0.4,Jacklyn 3,0.5,ssvep
57,2,2,←,0.4,Jacklyn 3,0.5,ssvep
58,3,2,←,0.4,Jacklyn 3,0.5,ssvep
59,4,2,←,0.4,Jacklyn 3,0.5,ssvep
60,1,5,L,0.4,Jacklyn 3,0.5,ssvep
61,1,2,←,0.4,Jacklyn 3,0.5,ssvep
62,2,2,←,0.4,Jacklyn 3,0.5,ssvep
63,1,13,-,0.4,Jacklyn 3,0.5,ssvep
64,2,13,-,0.4,Jacklyn 3,0.5,ssvep
65,3,13,-,0.4,Jacklyn 3,0.5,ssvep
66,1,8,→,0.4,Jacklyn 3,0.5,ssvep
67,2,8,→,0.4,Jacklyn 3,0.5,ssvep
68,3,8,→,0.4,Jacklyn 3,0.5,ssvep
69,4,8,→,0.4,Jacklyn 3,0.5,ssvep
70,1,4,↑,0.4,Jacklyn 3,0.5,ssvep
71,1,4,↑,0.4,Jacklyn 3,0.5,ssvep
72,2,4,↑,0.4,Jacklyn 3,0.5,ssvep
73,1,13,-,0.4,Jacklyn 3,0.5,ssvep
74,2,13,-,0.4,Jacklyn 3,0.5,ssvep
75,3,13,-,0.4,Jacklyn 3,0.5,ssvep
76,1,13,-,0.4,Jacklyn 3,0.5,ssvep
77,2,13,-,0.4,Jacklyn 3,0.5,ssvep
78,3,13,-,0.4,Jacklyn 3,0.5,ssvep
79,4,13,-,0.4,Jacklyn 3,0.5,ssvep
80,1,12,+,0.4,Jacklyn 3,0.5,ssvep
81,1,4,↑,0.4,Jacklyn 3,0.5,ssvep
82,2,4,↑,0.4,Jacklyn 3,0.5,ssvep
83,1,4,↑,0.4,Jacklyn 3,0.5,ssvep
84,2,4,↑,0.4,Jacklyn 3,0.5,ssvep
85,3,4,↑,0.4,Jacklyn 3,0.5,ssvep
86,1,9,↘︎,0.4,Jacklyn 3,0.5,ssvep
87,2,9,↘︎,0.4,Jacklyn 3,0.5,ssvep
88,3,9,↘︎,0.4,Jacklyn 3,0.5,ssvep
89,4,9,↘︎,0.4,Jacklyn 3,0.5,ssvep
90,1,9,↘︎,0.4,Jacklyn 3,0.5,ssvep
91,1,5,L,0.4,Jacklyn 3,0.5,ssvep
92,2,5,L,0.4,Jacklyn 3,0.5,ssvep
93,1,4,↑,0.4,Jacklyn 3,0.5,ssvep
94,2,4,↑,0.4,Jacklyn 3,0.5,ssvep
95,3,4,↑,0.4,Jacklyn 3,0.5,ssvep
96,1,5,L,0.4,Jacklyn 3,0.5,ssvep
97,2,5,L,0.4,Jacklyn 3,0.5,ssvep
98,3,5,L,0.4,Jacklyn 3,0.5,ssvep
99,4,5,L,0.4,Jacklyn 3,0.5,ssvep
100,1,12,+,0.4,Jacklyn 3,0.5,ssvep
101,1,3,↙︎,0.4,Jacklyn 3,0.5,ssvep
102,2,3,↙︎,0.4,Jacklyn 3,0.5,ssvep
